imageID,Image,Occ_au_1,Occ_au_2,Occ_au_4,Occ_au_6,Occ_au_7,Occ_au_10,Occ_au_12,Occ_au_14,Occ_au_15,Occ_au_17,Occ_au_23,Occ_au_24,imageDBName,imageCat,lookup_key
188,G15NegBW.bmp,0.146261528,0.3300904929637909,9.708542165753897e-06,1.1764135499081618e-10,0.9762750864028931,0.006575743,5.2531054279825184e-06,0.0011116,0.000197407,6.993430834434378e-11,0.003826239,3.7701752830798796e-08,G15,1,G15Neg
189,G15NeuBW.bmp,0.23689675331115723,0.5772557258605957,3.8622850695446687e-08,3.789017544164608e-09,0.14937235414981842,0.15207824110984802,0.000469255,0.013154587708413601,1.3270373528939672e-05,7.205567840173899e-07,0.025953408,3.2780850034441755e-08,G15,2,G15Neu
190,G15PosBW.bmp,0.020165571942925453,0.7946532368659973,2.779043384304458e-10,0.095383279,0.9999979734420776,0.588293731,0.9982500076293945,0.9251891374588013,6.25813345589421e-10,2.2985542358355815e-09,5.068072368885623e-06,2.512543667045064e-14,G15,3,G15Pos
191,G16NegBW.bmp,0.000456042,0.001353173,0.005021429,0.9137985706329346,0.9999983906745911,0.2396666258573532,0.006812762,0.15103299915790558,1.0591095815470908e-05,1.255574915148827e-07,2.790062535495963e-05,6.084886826178415e-13,G16,1,G16Neg
194,G16PosBW.bmp,0.010062932036817074,0.000214764,3.3959302925268275e-08,0.9998990893363953,0.9999999403953552,0.9625207781791687,0.8871208429336548,0.6512935757637024,0.00152287,1.2198114046624298e-11,0.000322073,8.815370494276635e-18,G16,3,G16Pos
195,G17NegBW.bmp,0.042791963,4.9481168389320374e-05,0.10412284731864929,0.6128202676773071,0.9975360035896301,8.284742943942547e-05,0.0487746,0.45468804240226746,2.1697376723750494e-05,3.642287182969994e-08,0.000359685,9.95253116031769e-11,G17,1,G17Neg
196,G17NeuBW.bmp,0.36065250635147095,0.5217432379722595,2.1962141545373015e-06,1.8527206293583731e-06,0.051480636,0.024296571,1.641071065705546e-07,0.035374232,0.000241204,2.1672353796020616e-06,1.0423729008834925e-06,1.6184614537451125e-07,G17,2,G17Neu
197,G17PosBW.bmp,0.5382983684539795,0.8643394112586975,9.534008427181107e-08,0.952599287,0.9886393547058105,0.8571667075157166,0.992493212,0.091455728,3.150813063257374e-05,2.440917796775466e-07,1.6699768821126781e-06,1.8884768451243872e-06,G17,3,G17Pos
198,G18NegBW.bmp,3.771988122025505e-05,0.000494802,0.25079411268234253,0.9989088177680969,1,0.004532834,0.41600513458251953,0.095042065,3.4247900657646824e-06,3.073505752126948e-07,0.013814327,2.6960392252028953e-10,G18,1,G18Neg
200,G18PosBW.bmp,0.031206876039505005,0.001498637,3.904348133687563e-08,0.9544249176979065,0.9809443950653076,0.081380427,0.9808940887451172,0.37946248054504395,1.8705755792325363e-05,2.754192252041321e-08,3.928844307665713e-05,4.080784599125309e-09,G18,3,G18Pos
202,G19NegBW.bmp,6.19428901700303e-05,0.000264158,0.000144119,0.6857529878616333,1,0.8084273338317871,0.35211342573165894,0.999758244,6.2382414398598485e-06,1.1733960718629532e-06,8.332814104505815e-06,2.7153479117969503e-12,G19,1,G19Neg
203,G19NeuBW.bmp,0.065911405,0.12570542097091675,1.2864101060425237e-12,7.700299761127999e-16,0.000114653,0.006501433,0.000213525,0.006586099,7.333704843404121e-07,2.7367859090077218e-08,4.745715159515385e-06,3.937779616269843e-11,G19,2,G19Neu
204,G19PosBW.bmp,2.354042649699295e-08,0.000294126,0.000231849,0.9682120084762573,0.9999998807907104,0.86042136,0.8598976731300354,0.047703922,1.1176769476151094e-05,6.818406177444558e-07,0.000435861,2.7899749177606736e-09,G19,3,G19Pos
209,G20PosBW.bmp,0.019684762,0.064149812,1.2668456506048642e-08,0.004988261,0.9999656677246094,0.9882311224937439,0.9904714226722717,0.007655348,1.2355802709862473e-06,5.479408038411293e-10,6.221825060492847e-06,1.8466482920446222e-16,G20,3,G20Pos
211,G21PosBW.bmp,0.024336153641343117,0.002033593,2.6063457896898998e-14,0.042106938,0.9999918341636658,0.9443568587303162,0.9998936653137207,0.048607945,6.070168012684007e-08,1.514052250272454e-14,4.3306371821927314e-09,5.2320036324216e-12,G21,3,G21Pos
212,G22PosBW.bmp,5.925248842686415e-05,0.002928515,0.047343797981739044,1,1,0.9988223910331726,0.002852001,0.9994819760322571,0.004965375,2.6763752325464907e-10,4.932777301291935e-06,1.6320608059450237e-11,G22,3,G22Pos
216,G23NeuBW.bmp,0.18568406999111176,0.024103411,3.4644130209926516e-05,0.002674282,0.9997049570083618,0.9446224570274353,0.066236936,0.002370433,9.378237882629037e-05,8.31999091843727e-09,0.006346765,4.890958305026061e-09,G23,2,G23Neu
218,G23PosBW.bmp,0.00745669,0.061308711767196655,2.005117858061567e-05,0.9839885830879211,1,0.035266072,0.9937742948532104,0.9234713315963745,0.001326463,1.3983606095280265e-07,0.21754443645477295,6.32749820421441e-13,G23,3,G23Pos
219,G24NegBW.bmp,0.043697618,0.000783321,0.000199469,0.004727822,0.013429789803922176,0.47461023926734924,7.421397754114878e-07,0.002240637,8.345536480192095e-05,4.317867592362745e-07,1.5769087440276053e-06,3.908039616362657e-06,G24,1,G24Neg
220,G24NeuBW.bmp,0.1274535208940506,0.076728061,2.370604601509285e-09,1.4654775441158563e-05,0.10823602974414825,0.14816191792488098,0.000289264,0.000457426,0.000206029,2.3938332205375445e-08,2.1175350184421404e-07,2.8046018632488234e-11,G24,2,G24Neu
221,G24PosBW.bmp,4.786679346580058e-05,0.000142354,2.6559042453300208e-05,0.9652142524719238,1,0.9930446147918701,0.9369277954101562,0.9818865060806274,6.130535621196032e-05,5.403269498494012e-11,0.000663918,5.6080638586751205e-14,G24,3,G24Pos
222,G25NegBW.bmp,0.057881013,0.052084867,0.8069958090782166,0.6036438941955566,0.9266234040260315,0.014690984040498734,0.036847699,0.008812563,0.014948095194995403,3.831560206890572e-07,0.21641136705875397,4.4144066180251684e-10,G25,1,G25Neg
223,G25NeuBW.bmp,0.032014187425374985,0.027698284,1.603791162096968e-07,6.7354721799972594e-09,0.001177799,0.016026515513658524,1.970308183274483e-08,0.008785285,5.027156021242263e-06,3.792635254740162e-07,0.000635729,1.566743357273026e-08,G25,2,G25Neu
224,G25PosBW.bmp,0.33146336674690247,0.047633323818445206,0.011435409,0.24497772753238678,0.9977104663848877,0.099946477,0.38018250465393066,0.9158468842506409,3.871072749461746e-06,7.489980191621726e-09,0.009627481,1.408026906873916e-12,G25,3,G25Pos
226,G26NegBW.bmp,0.023047858849167824,0.3722078800201416,0.000876438,8.280690235551447e-05,0.9998579025268555,0.000502659,0.9471549391746521,0.053319629,0.001098771,6.778248007321963e-07,0.000157525,4.3982216956992004e-13,G26,1,G26Neg
228,G26NeuBW.bmp,0.1585414707660675,0.016069529578089714,3.4124498365928346e-11,1.9702805786891986e-07,0.3093397319316864,0.020780768245458603,8.222156611736864e-05,0.000100192,1.1454753803263884e-05,6.312108524753057e-08,6.418811153707793e-06,2.8437162021867357e-13,G26,2,G26Neu
229,G26PosBW.bmp,0.058855291455984116,0.003001866,3.333976206221223e-09,0.9990086555480957,0.9999844431877136,0.9468839764595032,0.16957147419452667,0.49389854073524475,6.627485049648385e-07,8.134785840817685e-15,2.3637741833226755e-05,7.433599569228733e-11,G26,3,G26Pos
230,G27NegBW.bmp,6.869818753330037e-05,0.1906406432390213,0.999983549,1,1,0.8379342555999756,0.40234294533729553,0.9994186162948608,6.997368473093957e-06,1.7831567902248935e-06,4.93541156174615e-05,1.5360865357472164e-10,G27,1,G27Neg
231,G27NewBW.bmp,0.048777226358652115,0.00347644,0.000479669,0.001392245,0.9985913634300232,0.079279907,1.3372181228987756e-07,0.076799996,0.002894035,1.0263915412034308e-10,1.447114937036531e-05,1.7879942859622133e-08,,,nan
232,G27PosBW.bmp,0.006042162,0.042158663272857666,2.3455763553670295e-08,0.4182620644569397,0.9996896386146545,0.3035045862197876,0.6730809807777405,0.710055947,3.865594408125617e-06,2.9874082374536925e-11,6.841491267550737e-05,5.8569624844517776e-12,G27,3,G27Pos
233,G28NegBW.bmp,0.029365815222263336,0.003640998,0.000390601,2.0076111468370073e-05,0.998919666,0.030546853318810463,2.1352730982471257e-05,0.011891904287040234,0.00010576,5.833116574649466e-06,0.00860396,2.981467017715289e-10,G28,1,G28Neg
236,G29NegBW.bmp,0.004732453,8.836658707878087e-06,8.655204510432668e-06,0.9979798793792725,0.9952751398086548,0.6701533794403076,0.9782463908195496,0.017125908,8.151112638188351e-07,6.979189448585998e-10,1.1248108222616793e-07,1.519149186329262e-14,G29,1,G29Neg
237,G29NeuBW.bmp,0.12037131190299988,0.006529388,1.210145139651786e-08,1.55595696327282e-08,0.9705972075462341,1.9008743379345105e-07,9.648983541410416e-05,7.209961040643975e-05,0.000137603,2.268066623400955e-07,1.0276991133650881e-06,5.791172118593471e-18,G29,2,G29Neu
238,G29PosBW.bmp,0.10699469596147537,0.000263127,3.415034921516735e-11,0.931917667,0.9999988079071045,0.096587062,0.9997311234474182,0.9760330319404602,3.991002358816331e-06,1.761462720475948e-12,0.000803507,2.1060181763771064e-18,G29,3,G29Pos
239,G30NegBW.bmp,0.041392643,0.029567433521151543,0.065956034,0.455814928,0.9999996423721313,0.9797248244285583,0.003461109,0.9952274560928345,2.4966708700446816e-09,2.3015198635789602e-09,9.998903988162056e-05,8.637425250234635e-16,G30,1,G30Neg
240,G31NeuBW.bmp,0.15027523040771484,0.057370152324438095,3.140276938224523e-13,1.0161751440307398e-09,0.004380644,0.1322559416294098,1.9973464077338576e-05,0.019713498651981354,2.452863327562227e-06,3.9690523090385454e-10,2.170531274714449e-07,2.0090643016411336e-13,G31,2,G31Neu
241,G31PosBW.bmp,0.40358954668045044,0.21675032377243042,8.280232917509331e-14,2.0889462604145592e-08,0.020332785323262215,7.121214002836496e-05,0.045272357761859894,0.26885324716567993,7.414524588966742e-06,5.776581435412709e-09,0.000660988,1.8788244479086766e-14,G31,3,G31Pos
242,G32NegBW.bmp,0.001578995,1.9705599697772413e-05,0.38925203680992126,0.7197627425193787,0.9999997615814209,0.007983013,0.26374414563179016,0.084220864,0.002267857,1.4164603499011719e-06,0.001891624,9.710494805166905e-14,G32,1,G32Neg
243,G32PosBW.bmp,5.315591988619417e-05,0.1388654112815857,0.002371285,0.9989752769470215,0.9999967813491821,0.0190024,0.3452945351600647,0.035181254148483276,2.448097973228869e-07,3.364538869732314e-08,3.1328807381214574e-05,6.247203275522306e-12,G32,3,G32Pos
244,G32PosBW.bmp,5.315591988619417e-05,0.1388654112815857,0.002371285,0.9989752769470215,0.9999967813491821,0.0190024,0.3452945351600647,0.035181254148483276,2.448097973228869e-07,3.364538869732314e-08,3.1328807381214574e-05,6.247203275522306e-12,G32,3,G32Pos
245,G33NegBW.bmp,5.559658688980562e-07,0.000718145,0.9350969791412354,0.9980172514915466,0.9999926090240479,1.7705338905216195e-05,0.084146567,0.005068539,9.47588603139593e-08,9.128419797832521e-09,0.000220043,1.6098308667014671e-12,G33,1,G33Neg
247,G33PosBW.bmp,0.1761605143547058,0.2753157913684845,1.2027808748982238e-09,0.9351118803024292,0.9915483593940735,0.5700044631958008,0.8472617864608765,0.6428948044776917,5.249860350886593e-06,9.484239882340262e-08,0.4818931818008423,3.9820164526860324e-11,G33,3,G33Pos
251,G33NegBW.bmp,5.559658688980562e-07,0.000718145,0.9350969791412354,0.9980172514915466,0.9999926090240479,1.7705338905216195e-05,0.084146567,0.005068539,9.47588603139593e-08,9.128419797832521e-09,0.000220043,1.6098308667014671e-12,G33,1,G33Neg
255,G34NegBW.bmp,0.000999429,3.410886347410269e-05,0.9173535108566284,0.30335408449172974,0.9999998807907104,0.000386353,0.2228761911392212,0.001239614,0.010472752153873444,5.132420710651786e-09,5.749274123445502e-07,5.484826460198933e-13,G34,1,G34Neg
256,G34NeuBW.bmp,0.6273412704467773,0.057131372,2.460852783769951e-07,6.584303768875088e-09,0.000752712,2.6118135792785324e-05,2.076810251550043e-11,0.000162451,0.3800468146800995,3.7555414564849343e-06,2.0629854589060415e-06,1.2376417673641473e-14,G34,2,G34Neu
257,G34PosBW.bmp,0.019761042669415474,0.000182742,2.744162088674784e-07,0.9496539831161499,0.9999985694885254,0.8494646549224854,0.14627023041248322,0.854605496,1.5247587725752965e-05,2.1816464368384914e-07,0.000626217,1.080281974985553e-09,G34,3,G34Pos
258,G35NegBW.bmp,2.220921710427426e-11,5.0485588872106746e-05,0.8900310397148132,0.999911368,1,5.470251198858023e-05,0.031661216,0.9999647736549377,0.012550114,2.0647489273883934e-10,1.4846195384166094e-08,9.931761142667472e-12,G35,1,G35Neg
259,G35PosBW.bmp,0.029634997248649597,0.258039266,1.1559002814465202e-05,0.008512406,0.44568097591400146,0.10786043852567673,0.9983052611351013,0.9702070951461792,1.1816448619583753e-07,6.663286034047644e-10,4.348783113528043e-05,5.784015972319121e-19,G35,3,G35Pos
